Student_ID,Age,Gender,Region,Subject,App_Login_Count,Video_Completion_Rate,Study_Hours_Per_Week,Percentage,Engagement_Level,Engagement_Score
S17954,21,Female,Alexandria,English,11,80.31,6.77,66.99,Medium,46.22
S17955,16,Female,Cairo,Math,15,56.87,8.96,55.62,Low,39.34
S17956,15,Male,Cairo,English,15,55.5,7.43,63.48,Low,38.72
S17957,18,Male,Cairo,Arabic,21,68.73,11.65,92.21,Medium,50.18
S17958,17,Male,Aswan,Computer Science,24,73.37,3.45,71.05,Medium,55.02
S17959,20,Female,Giza,Math,19,73.42,8.81,86.1,Medium,50.46
S17960,16,Male,Mansoura,Science,22,55.59,2.83,76.8,Medium,45.18
S17961,22,Male,Alexandria,Computer Science,19,71.95,10.07,86.58,Medium,49.79
S17962,18,Male,Aswan,Arabic,18,63.49,10.88,70.64,Medium,45.07
S17963,20,Male,Alexandria,Computer Science,19,82.95,7.93,83.15,Medium,54.74
S17964,21,Male,Mansoura,Science,15,66.85,5.89,76.21,Low,43.83
S17965,22,Female,Assiut,Science,20,91.42,11.33,90.29,Medium,59.47
S17966,19,Male,Giza,Math,15,88.3,5.24,60.59,Medium,53.48
S17967,16,Male,Alexandria,Computer Science,20,72.89,12.22,100.0,Medium,51.13
S17968,19,Male,Giza,Math,23,63.01,2.45,80.08,Medium,49.44
S17969,18,Female,Cairo,Computer Science,18,66.35,7.33,82.41,Medium,46.36
S17970,19,Male,Giza,Arabic,15,60.49,13.33,82.41,Low,40.97
S17971,16,Male,Giza,Computer Science,16,49.7,12.75,77.46,Low,37.03
S17972,19,Male,Alexandria,Science,22,69.63,8.81,83.84,Medium,51.5
S17973,22,Male,Assiut,Science,20,83.64,4.43,69.83,Medium,55.97
S17974,20,Female,Aswan,Arabic,17,100.0,14.9,83.12,Medium,60.58
S17975,22,Male,Alexandria,Math,22,75.75,8.64,75.89,Medium,54.25
S17976,15,Male,Mansoura,Math,14,60.9,9.08,70.69,Low,40.24
S17977,20,Female,Alexandria,English,23,100.0,11.31,98.08,Medium,66.08
S17978,15,Female,Alexandria,Math,24,97.35,9.39,100.0,Medium,65.81
S17979,16,Female,Giza,Arabic,18,61.24,9.23,64.26,Low,44.06
S17980,21,Female,Mansoura,Arabic,27,53.1,8.32,81.23,Medium,48.64
S17981,15,Female,Cairo,Math,19,71.18,14.89,83.38,Medium,49.45
S17982,18,Male,Giza,English,9,49.84,4.48,72.99,Low,30.68
S17983,15,Male,Assiut,Arabic,23,67.45,6.8,82.72,Medium,51.44
S17984,17,Female,Giza,Computer Science,19,46.94,12.91,76.68,Low,38.54
S17985,15,Male,Cairo,Math,25,58.77,6.83,85.7,Medium,49.36
S17986,18,Female,Cairo,English,17,68.08,8.63,89.07,Medium,46.22
S17987,20,Male,Cairo,English,20,66.05,12.48,99.72,Medium,48.06
S17988,20,Female,Giza,Computer Science,21,69.26,10.06,94.11,Medium,50.42
S17989,22,Female,Giza,Arabic,16,71.9,12.8,100.0,Medium,47.02
S17990,15,Female,Aswan,English,19,58.6,4.32,61.8,Low,43.79
S17991,18,Male,Mansoura,Arabic,14,73.15,11.97,100.0,Medium,45.75
S17992,19,Male,Cairo,Computer Science,12,87.43,8.1,100.0,Medium,50.34
S17993,15,Female,Cairo,Math,19,75.48,3.0,80.52,Medium,51.38
S17994,15,Male,Aswan,English,17,81.48,12.43,75.97,Medium,52.25
S17995,17,Female,Assiut,English,17,60.98,7.2,56.06,Low,43.02
S17996,21,Female,Assiut,English,19,68.58,10.96,69.1,Medium,48.28
S17997,19,Female,Alexandria,Computer Science,13,94.37,6.63,97.97,Medium,54.38
S17998,19,Male,Cairo,Computer Science,16,51.36,7.57,74.45,Low,37.78
S17999,19,Male,Giza,English,16,79.25,9.28,80.4,Medium,50.33
S18000,21,Male,Alexandria,Math,16,67.53,10.7,68.13,Medium,45.06
S18001,19,Male,Alexandria,Math,24,92.69,4.65,84.15,Medium,63.71
S18002,20,Male,Aswan,Science,21,79.9,9.57,88.92,Medium,55.21
S18003,17,Female,Cairo,Computer Science,20,79.15,9.06,100.0,Medium,53.95
S18004,21,Female,Cairo,Math,23,71.23,6.29,76.49,Medium,53.14
S18005,15,Female,Aswan,Arabic,21,82.68,10.35,73.5,Medium,56.46
S18006,17,Female,Mansoura,Arabic,13,39.7,7.87,47.48,Low,29.78
S18007,17,Female,Giza,English,13,64.3,7.41,76.74,Low,40.85
S18008,16,Female,Giza,Computer Science,19,65.92,7.3,77.02,Medium,47.08
S18009,19,Male,Alexandria,Computer Science,17,56.21,9.09,69.05,Low,40.88
S18010,22,Female,Cairo,Math,21,74.33,5.97,87.42,Medium,52.7
S18011,16,Male,Mansoura,English,18,53.66,11.25,86.97,Low,40.65
S18012,22,Male,Giza,Arabic,16,43.57,8.6,83.15,Low,34.27
S18013,21,Male,Cairo,Arabic,12,82.3,11.19,90.14,Medium,48.04
S18014,22,Female,Alexandria,Science,22,42.08,6.12,73.29,Low,39.1
S18015,15,Male,Mansoura,English,12,88.75,7.71,89.32,Medium,50.94
S18016,22,Male,Aswan,Math,18,49.48,10.23,76.09,Low,38.77
S18017,18,Male,Assiut,Math,16,62.67,5.32,81.63,Low,42.87
S18018,19,Male,Cairo,Math,22,54.23,8.38,79.51,Low,44.57
S18019,17,Male,Assiut,Science,11,73.73,10.0,68.33,Low,43.26
S18020,19,Female,Cairo,English,23,81.72,8.68,100.0,Medium,57.86
S18021,19,Male,Cairo,Science,19,57.44,9.98,87.96,Low,43.26
S18022,21,Female,Giza,Math,19,61.39,12.15,77.83,Medium,45.04
S18023,17,Male,Cairo,Arabic,20,78.83,6.34,96.9,Medium,53.81
S18024,15,Male,Giza,Computer Science,21,81.91,12.94,91.76,Medium,56.11
S18025,19,Female,Mansoura,Computer Science,18,57.65,8.5,78.84,Low,42.44
S18026,21,Male,Cairo,Arabic,19,41.33,12.62,66.05,Low,36.02
S18027,15,Female,Alexandria,Arabic,10,87.79,3.69,83.14,Medium,48.67
S18028,21,Female,Cairo,English,10,60.97,15.32,91.19,Low,36.6
S18029,21,Female,Alexandria,Computer Science,19,96.5,10.1,100.0,Medium,60.84
S18030,19,Male,Alexandria,Arabic,19,73.37,7.86,80.77,Medium,50.43
S18031,22,Female,Cairo,Computer Science,21,43.85,7.84,84.43,Low,38.98
S18032,18,Male,Mansoura,Science,22,69.85,11.45,96.56,Medium,51.6
S18033,16,Female,Alexandria,Arabic,20,44.8,8.11,83.0,Low,38.49
S18034,20,Male,Aswan,Computer Science,18,32.82,12.07,71.55,Low,31.27
S18035,19,Female,Aswan,Math,20,51.05,5.29,66.46,Low,41.31
S18036,22,Female,Giza,Arabic,15,100.0,11.59,80.81,Medium,58.75
S18037,16,Male,Aswan,Computer Science,18,25.26,7.82,76.28,Low,27.87
S18038,16,Male,Assiut,English,16,81.54,14.88,86.26,Medium,51.36
S18039,20,Male,Alexandria,Science,21,49.19,9.04,69.97,Low,41.39
S18040,17,Male,Mansoura,Computer Science,17,85.45,9.43,84.43,Medium,54.04
S18041,16,Male,Giza,English,24,81.2,6.72,74.92,Medium,58.54
S18042,20,Female,Alexandria,Computer Science,10,100.0,8.21,79.43,Medium,54.17
S18043,16,Female,Giza,Math,25,93.81,5.0,84.75,Medium,65.13
S18044,21,Male,Mansoura,Math,20,71.77,12.17,98.4,Medium,50.63
S18045,17,Male,Aswan,Science,19,68.45,6.88,62.23,Medium,48.22
S18046,20,Male,Cairo,Arabic,14,56.34,5.39,76.12,Low,38.19
S18047,19,Female,Alexandria,Computer Science,19,44.29,16.52,93.72,Low,37.35
S18048,19,Female,Cairo,Science,15,98.24,13.55,100.0,Medium,57.96
S18049,17,Male,Aswan,Arabic,14,71.04,9.32,74.09,Low,44.8
S18050,15,Male,Cairo,Computer Science,16,56.16,8.25,76.97,Low,39.94
S18051,20,Female,Cairo,Math,23,34.18,7.63,63.28,Low,36.46
S18052,18,Male,Mansoura,Math,15,66.83,10.3,80.95,Low,43.82
S18053,22,Female,Assiut,Science,10,93.0,11.42,88.68,Medium,51.02
S18054,22,Male,Giza,English,15,50.54,5.33,71.13,Low,36.49
S18055,15,Female,Assiut,Computer Science,13,39.22,8.25,71.55,Low,29.57
S18056,17,Male,Mansoura,English,23,67.99,14.59,94.62,Medium,51.68
S18057,18,Male,Cairo,Science,28,64.25,12.07,86.16,Medium,54.58
S18058,18,Female,Giza,Computer Science,21,24.69,6.27,55.08,Low,30.36
S18059,20,Male,Alexandria,Computer Science,25,63.59,5.9,72.81,Medium,51.53
S18060,17,Female,Assiut,Computer Science,20,74.72,10.24,89.19,Medium,51.96
S18061,16,Female,Assiut,Computer Science,17,59.5,8.91,67.46,Low,42.36
S18062,17,Female,Alexandria,Math,15,73.08,6.93,84.79,Medium,46.64
S18063,21,Male,Assiut,Arabic,16,72.89,11.98,78.52,Medium,47.47
S18064,18,Male,Cairo,Science,15,54.11,12.05,96.5,Low,38.1
S18065,17,Female,Giza,Arabic,24,44.91,12.82,65.85,Low,42.21
S18066,21,Female,Alexandria,Computer Science,14,73.73,7.79,71.34,Medium,46.01
S18067,15,Female,Giza,Computer Science,22,33.97,7.33,57.43,Low,35.45
S18068,18,Male,Aswan,Science,19,56.02,1.07,64.28,Low,42.63
S18069,15,Female,Aswan,Computer Science,23,63.81,8.9,77.19,Medium,49.8
S18070,19,Female,Giza,English,18,63.55,13.03,72.38,Medium,45.1
S18071,22,Female,Cairo,Science,12,49.3,13.54,87.87,Low,33.18
S18072,18,Female,Cairo,Math,14,68.48,8.48,81.43,Low,43.65
S18073,22,Male,Alexandria,Math,16,32.65,3.42,69.35,Low,29.36
S18074,21,Male,Aswan,Computer Science,14,15.0,13.79,50.79,Low,19.58
S18075,20,Female,Cairo,English,19,53.33,10.57,78.51,Low,41.42
S18076,16,Male,Giza,Science,19,58.17,7.47,94.53,Low,43.59
S18077,15,Male,Alexandria,English,13,96.61,6.42,100.0,Medium,55.39
S18078,15,Female,Alexandria,Math,11,25.37,10.9,74.78,Low,21.5
S18079,17,Female,Assiut,Arabic,17,63.96,9.68,80.33,Low,44.37
S18080,18,Female,Assiut,English,18,83.83,8.13,90.71,Medium,54.22
S18081,16,Male,Mansoura,Arabic,28,75.59,8.98,95.07,Medium,59.68
S18082,22,Female,Alexandria,English,21,73.08,8.58,90.38,Medium,52.14
S18083,20,Female,Cairo,Science,26,52.25,8.61,81.52,Medium,47.35
S18084,20,Female,Assiut,Computer Science,16,58.13,12.36,76.66,Low,40.83
S18085,20,Male,Alexandria,Math,20,67.67,7.64,63.02,Medium,48.78
S18086,19,Female,Cairo,Science,20,75.4,10.99,88.56,Medium,52.26
S18087,22,Male,Mansoura,English,26,55.02,4.43,74.31,Medium,48.59
S18088,18,Male,Mansoura,Math,23,79.54,15.99,100.0,Medium,56.88
S18089,16,Female,Giza,Arabic,20,71.28,6.16,100.0,Medium,50.41
S18090,17,Female,Aswan,Science,13,69.2,7.32,70.63,Low,43.06
S18091,16,Female,Assiut,Computer Science,20,85.66,4.45,62.43,Medium,56.88
S18092,22,Female,Aswan,Arabic,28,47.32,5.7,70.25,Medium,46.96
S18093,19,Female,Assiut,Math,11,72.89,10.74,81.28,Low,42.88
S18094,18,Female,Assiut,Science,15,71.45,11.84,97.35,Medium,45.9
S18095,15,Female,Cairo,Math,14,63.48,15.87,100.0,Low,41.4
S18096,20,Female,Giza,Science,20,37.45,5.83,75.88,Low,35.19
S18097,20,Female,Assiut,English,19,100.0,4.76,80.81,Medium,62.42
S18098,21,Male,Mansoura,Computer Science,20,71.22,12.2,92.51,Medium,50.38
S18099,16,Male,Aswan,English,15,85.62,7.3,99.46,Medium,52.28
S18100,20,Female,Cairo,Computer Science,18,80.75,11.81,98.56,Medium,52.84
S18101,17,Female,Assiut,Arabic,20,59.05,10.56,74.57,Low,44.91
S18102,16,Female,Giza,Science,25,79.45,5.27,81.13,Medium,58.67
S18103,16,Female,Assiut,Science,17,90.51,10.05,71.94,Medium,56.31
S18104,17,Male,Giza,Arabic,19,47.12,9.31,66.21,Low,38.62
S18105,20,Female,Alexandria,Science,25,84.12,6.09,86.94,Medium,60.77
S18106,15,Male,Alexandria,Computer Science,15,53.56,7.96,90.0,Low,37.85
S18107,22,Male,Mansoura,Computer Science,15,72.33,11.04,85.44,Medium,46.3
S18108,22,Male,Assiut,Science,22,38.9,6.59,62.03,Low,37.67
S18109,22,Female,Cairo,Math,19,72.33,6.07,79.49,Medium,49.97
S18110,21,Male,Assiut,Computer Science,22,74.93,1.03,78.16,Medium,53.89
S18111,17,Female,Assiut,Computer Science,14,42.74,6.87,51.53,Low,32.07
S18112,18,Male,Giza,Science,27,70.24,11.92,83.22,Medium,56.36
S18113,16,Male,Giza,Computer Science,21,92.43,7.37,100.0,Medium,60.84
S18114,22,Male,Aswan,English,21,68.3,13.28,77.18,Medium,49.98
S18115,21,Female,Cairo,Math,11,79.95,10.89,66.78,Medium,46.06
S18116,16,Male,Cairo,English,18,63.57,12.46,73.96,Medium,45.11
S18117,22,Female,Alexandria,Science,18,74.43,9.1,77.19,Medium,49.99
S18118,15,Female,Giza,English,15,73.97,11.31,96.36,Medium,47.04
S18119,21,Female,Alexandria,Math,12,68.04,13.69,68.34,Low,41.62
S18120,16,Male,Giza,Arabic,24,57.22,8.31,90.11,Medium,47.75
S18121,20,Male,Giza,Math,27,83.64,9.51,82.73,Medium,62.39
S18122,22,Male,Giza,Computer Science,18,90.83,5.82,81.12,Medium,57.37
S18123,22,Male,Alexandria,Science,18,100.0,10.43,89.63,Medium,61.5
S18124,16,Male,Cairo,Computer Science,18,82.39,4.06,80.56,Medium,53.58
S18125,16,Female,Alexandria,Math,23,56.29,7.62,72.09,Medium,46.41
S18126,15,Female,Assiut,Math,19,100.0,7.45,75.43,Medium,62.42
S18127,21,Female,Assiut,Arabic,11,100.0,12.53,100.0,Medium,55.08
S18128,16,Male,Giza,Math,15,39.25,7.63,50.02,Low,31.41
S18129,18,Female,Alexandria,English,17,57.64,7.61,77.01,Low,41.52
S18130,18,Female,Giza,Computer Science,11,45.18,8.08,82.23,Low,30.41
S18131,17,Female,Cairo,Science,18,73.62,7.03,78.5,Medium,49.63
S18132,18,Male,Alexandria,Arabic,22,70.73,7.17,92.9,Medium,52.0
S18133,17,Female,Assiut,Arabic,19,63.9,10.19,91.38,Medium,46.17
S18134,16,Female,Aswan,Math,17,44.95,11.04,74.66,Low,35.81
S18135,18,Female,Cairo,Math,14,36.31,11.84,76.96,Low,29.17
S18136,21,Male,Giza,Arabic,19,60.36,7.91,67.45,Low,44.58
S18137,15,Male,Aswan,Math,21,100.0,17.26,93.69,Medium,64.25
S18138,22,Male,Alexandria,English,21,96.25,6.33,81.08,Medium,62.56
S18139,18,Female,Aswan,Computer Science,21,97.45,10.01,78.97,Medium,63.1
S18140,17,Female,Assiut,Science,17,19.73,8.9,82.18,Low,24.46
S18141,18,Male,Mansoura,Arabic,17,71.07,14.72,91.02,Medium,47.56
S18142,22,Female,Mansoura,Computer Science,15,100.0,10.01,85.26,Medium,58.75
S18143,21,Female,Cairo,Computer Science,21,55.17,11.62,100.0,Low,44.08
S18144,21,Female,Mansoura,Arabic,13,68.73,16.01,96.71,Low,42.85
S18145,16,Male,Cairo,Math,28,67.45,9.01,100.0,Medium,56.02
S18146,22,Male,Mansoura,Science,23,71.77,8.66,90.27,Medium,53.38
S18147,20,Female,Giza,Math,17,70.68,4.54,82.67,Medium,47.39
S18148,15,Male,Assiut,Arabic,14,91.7,12.36,82.18,Medium,54.1
S18149,18,Female,Cairo,English,13,58.65,7.76,90.41,Low,38.31
S18150,21,Male,Cairo,Math,17,68.34,9.25,66.04,Medium,46.34
S18151,19,Male,Cairo,Science,16,42.25,3.05,54.61,Low,33.68
S18152,19,Female,Giza,Arabic,12,54.66,9.52,88.23,Low,35.6
S18153,17,Female,Cairo,English,15,69.64,15.28,95.71,Medium,45.09
S18154,15,Male,Cairo,Computer Science,17,76.26,8.44,87.38,Medium,49.9
S18155,22,Female,Mansoura,English,19,72.86,8.56,70.32,Medium,50.2
S18156,21,Male,Mansoura,English,18,69.41,5.86,74.9,Medium,47.73
S18157,17,Male,Alexandria,Arabic,21,50.45,5.46,68.64,Low,41.95
S18158,16,Female,Assiut,English,18,65.75,5.07,58.66,Medium,46.09
S18159,19,Male,Giza,Computer Science,15,71.13,12.18,100.0,Medium,45.76
S18160,21,Female,Assiut,Arabic,11,74.84,5.86,80.39,Low,43.76
S18161,15,Male,Alexandria,English,22,82.3,8.3,83.28,Medium,57.2
S18162,20,Female,Cairo,Computer Science,22,61.02,9.61,98.52,Medium,47.63
S18163,21,Male,Assiut,Arabic,11,62.14,6.11,54.29,Low,38.05
S18164,18,Female,Aswan,Arabic,23,84.4,9.03,85.96,Medium,59.06
S18165,15,Male,Giza,English,27,69.51,8.51,98.7,Medium,56.03
S18166,15,Female,Cairo,Math,24,59.55,10.0,100.0,Medium,48.8
S18167,16,Male,Mansoura,Arabic,15,54.27,6.7,72.28,Low,38.17
S18168,22,Female,Giza,Science,27,87.2,10.05,100.0,Medium,63.99
S18169,18,Male,Giza,Math,24,79.76,8.15,83.36,Medium,57.89
S18170,16,Female,Cairo,Science,29,61.45,8.81,96.28,Medium,54.24
S18171,22,Female,Cairo,Arabic,21,64.7,12.24,98.66,Medium,48.36
S18172,21,Female,Assiut,Science,15,75.15,13.56,92.05,Medium,47.57
S18173,16,Male,Aswan,Computer Science,14,43.17,2.08,58.85,Low,32.26
S18174,20,Female,Alexandria,Arabic,15,100.0,10.66,85.26,Medium,58.75
S18175,17,Male,Mansoura,Computer Science,19,44.82,8.42,68.2,Low,37.59
S18176,15,Male,Cairo,English,15,92.51,3.54,70.09,Medium,55.38
S18177,15,Female,Cairo,Science,14,62.08,10.52,91.79,Low,40.77
S18178,19,Male,Giza,Arabic,15,83.1,12.14,93.96,Medium,51.14
S18179,21,Male,Cairo,Computer Science,16,65.06,5.49,94.06,Low,43.94
S18180,22,Female,Assiut,Math,23,49.05,4.74,68.85,Low,43.16
S18181,20,Male,Aswan,English,17,68.28,11.3,88.84,Medium,46.31
S18182,22,Male,Cairo,English,20,80.88,9.14,100.0,Medium,54.73
S18183,16,Female,Aswan,Science,18,87.05,8.33,77.53,Medium,55.67
S18184,16,Male,Alexandria,Arabic,18,77.49,13.16,100.0,Medium,51.37
S18185,15,Female,Cairo,Arabic,16,60.64,9.56,81.71,Low,41.95
S18186,16,Female,Alexandria,Science,14,52.78,10.22,74.16,Low,36.58
S18187,21,Male,Alexandria,Math,19,46.76,10.41,68.03,Low,38.46
S18188,16,Female,Mansoura,English,18,53.25,5.47,66.87,Low,40.46
S18189,18,Female,Mansoura,Computer Science,16,96.22,10.14,90.81,Medium,57.97
S18190,21,Female,Assiut,Science,13,85.91,3.95,69.96,Medium,50.58
S18191,22,Male,Assiut,Computer Science,22,45.49,5.97,100.0,Low,40.64
S18192,16,Male,Alexandria,Computer Science,22,28.71,9.52,75.28,Low,33.09
S18193,16,Male,Cairo,Math,24,37.51,6.69,65.04,Low,38.88
S18194,15,Female,Aswan,Math,19,65.81,10.04,77.92,Medium,47.03
S18195,15,Female,Cairo,English,21,88.95,5.3,95.85,Medium,59.28
S18196,18,Female,Alexandria,English,21,82.53,10.99,95.81,Medium,56.39
S18197,17,Female,Mansoura,Arabic,17,69.65,10.92,76.23,Medium,46.93
S18198,22,Male,Cairo,Math,16,44.26,5.11,61.32,Low,34.58
S18199,18,Female,Alexandria,English,18,71.23,7.73,52.48,Medium,48.55
S18200,17,Male,Cairo,English,18,69.26,5.79,77.51,Medium,47.67
S18201,18,Female,Cairo,Computer Science,20,80.5,9.87,100.0,Medium,54.56
S18202,20,Female,Assiut,English,22,72.4,6.71,69.39,Medium,52.75
S18203,17,Male,Aswan,Computer Science,21,29.33,9.34,90.56,Low,32.45
S18204,16,Male,Giza,English,17,26.57,9.26,67.62,Low,27.54
S18205,18,Female,Mansoura,Math,20,74.81,4.31,88.65,Medium,52.0
S18206,19,Female,Alexandria,Math,20,34.04,8.29,62.23,Low,33.65
S18207,17,Female,Mansoura,Math,22,68.39,13.13,99.67,Medium,50.94
S18208,19,Male,Mansoura,English,15,17.24,8.1,62.21,Low,21.51
S18209,17,Male,Assiut,English,16,79.54,15.02,76.82,Medium,50.46
S18210,22,Male,Giza,Science,16,92.97,12.32,84.51,Medium,56.5
S18211,22,Male,Alexandria,Computer Science,17,84.6,14.31,93.23,Medium,53.65
S18212,20,Male,Assiut,English,13,70.06,9.72,79.48,Low,43.44
S18213,21,Female,Mansoura,Science,23,76.77,14.46,89.9,Medium,55.63
S18214,15,Female,Alexandria,Math,20,53.56,13.43,96.06,Low,42.44
S18215,20,Male,Mansoura,Math,19,69.7,10.98,89.5,Medium,48.78
S18216,18,Female,Giza,Math,20,45.74,9.77,79.15,Low,38.92
S18217,21,Female,Mansoura,Math,15,50.8,4.99,41.39,Low,36.61
S18218,15,Male,Alexandria,Computer Science,22,83.87,12.4,100.0,Medium,57.91
S18219,16,Male,Cairo,Computer Science,15,71.62,3.87,79.84,Medium,45.98
S18220,16,Female,Alexandria,Arabic,17,31.19,8.93,77.77,Low,29.62
S18221,19,Male,Mansoura,Math,19,70.91,9.48,83.64,Medium,49.33
S18222,22,Male,Assiut,Arabic,14,71.8,3.99,71.35,Medium,45.14
S18223,22,Female,Alexandria,Computer Science,13,79.58,8.81,82.59,Medium,47.73
S18224,18,Female,Mansoura,Math,11,47.2,7.93,70.84,Low,31.32
S18225,15,Male,Aswan,English,15,65.19,8.47,64.99,Low,43.09
S18226,21,Female,Cairo,English,17,87.4,7.59,70.57,Medium,54.91
S18227,19,Male,Giza,Math,26,82.81,7.05,77.27,Medium,61.1
S18228,15,Female,Aswan,Arabic,17,50.39,7.22,74.79,Low,38.26
S18229,20,Female,Cairo,Computer Science,16,53.63,13.47,82.42,Low,38.8
S18230,22,Female,Mansoura,Science,17,70.79,9.37,84.37,Medium,47.44
S18231,21,Female,Alexandria,English,12,70.08,10.35,68.89,Low,42.54
S18232,22,Male,Giza,Arabic,24,66.71,12.44,91.51,Medium,52.02
S18233,22,Female,Assiut,Computer Science,19,99.03,8.25,100.0,Medium,61.98
S18234,20,Female,Mansoura,Math,14,90.93,6.19,89.93,Medium,53.75
S18235,19,Female,Giza,Computer Science,18,89.41,14.89,96.55,Medium,56.73
S18236,15,Male,Cairo,Arabic,13,66.13,3.25,77.05,Low,41.68
S18237,20,Male,Mansoura,Arabic,16,64.98,5.46,70.58,Low,43.91
S18238,22,Male,Assiut,Computer Science,19,81.38,14.1,83.46,Medium,54.04
S18239,21,Male,Cairo,English,15,65.03,11.69,88.76,Low,43.01
S18240,22,Male,Cairo,Computer Science,20,66.09,7.81,84.4,Medium,48.07
S18241,16,Male,Assiut,Science,14,53.93,7.56,68.51,Low,37.1
S18242,16,Male,Alexandria,English,15,51.8,3.76,56.45,Low,37.06
S18243,21,Female,Mansoura,Arabic,16,64.39,5.22,67.65,Low,43.64
S18244,22,Male,Mansoura,Arabic,14,74.43,9.37,81.39,Medium,46.33
S18245,19,Male,Assiut,English,18,92.62,6.37,75.99,Medium,58.18
S18246,22,Male,Assiut,Science,22,88.9,6.9,99.57,Medium,60.17
S18247,20,Male,Alexandria,Science,13,50.05,7.87,63.13,Low,34.44
S18248,16,Female,Alexandria,Science,23,62.02,11.23,87.25,Medium,48.99
S18249,19,Female,Aswan,Science,23,94.61,7.5,79.72,Medium,63.66
S18250,18,Male,Cairo,English,12,84.38,8.45,69.06,Medium,48.97
S18251,21,Female,Alexandria,English,17,86.28,9.41,78.15,Medium,54.41
S18252,17,Male,Cairo,Arabic,16,49.35,6.96,64.6,Low,36.87
S18253,16,Male,Assiut,Computer Science,24,72.27,11.68,85.76,Medium,54.52
S18254,18,Female,Mansoura,Arabic,19,74.15,6.96,72.7,Medium,50.78
S18255,18,Female,Giza,Arabic,24,72.53,11.39,94.72,Medium,54.64
S18256,22,Male,Mansoura,Math,16,85.55,7.98,87.69,Medium,53.16
S18257,15,Female,Assiut,Science,20,44.82,15.29,68.46,Low,38.5
S18258,21,Female,Aswan,Math,11,61.02,6.5,62.54,Low,37.54
S18259,16,Female,Mansoura,Computer Science,19,57.59,3.76,55.62,Low,43.33
S18260,16,Male,Mansoura,Arabic,15,91.81,12.15,88.06,Medium,55.06
S18261,18,Female,Cairo,Arabic,17,75.29,9.01,83.79,Medium,49.46
S18262,19,Female,Aswan,Computer Science,19,85.99,8.81,83.33,Medium,56.11
S18263,22,Female,Mansoura,Science,12,54.97,8.24,75.77,Low,35.74
S18264,19,Male,Mansoura,Computer Science,18,42.01,9.31,66.78,Low,35.4
S18265,16,Female,Mansoura,Science,13,47.56,7.0,70.56,Low,33.32
S18266,18,Female,Mansoura,Computer Science,23,90.44,7.2,100.0,Medium,61.78
S18267,22,Female,Alexandria,Math,25,87.67,4.89,85.0,Medium,62.37
S18268,20,Male,Cairo,Math,15,76.98,12.54,87.21,Medium,48.39
S18269,16,Female,Alexandria,Computer Science,22,77.64,9.96,84.83,Medium,55.1
S18270,20,Female,Cairo,English,21,66.78,7.41,83.52,Medium,49.3
S18271,20,Female,Giza,Math,20,57.45,12.46,71.87,Low,44.19
S18272,17,Male,Giza,English,15,69.15,11.34,73.66,Low,44.87
S18273,19,Female,Assiut,Computer Science,13,39.24,7.52,64.16,Low,29.57
S18274,17,Female,Mansoura,Computer Science,25,59.91,12.17,94.66,Medium,49.88
S18275,16,Male,Mansoura,Math,15,100.0,11.81,96.01,Medium,58.75
S18276,22,Male,Mansoura,English,25,66.64,8.04,83.81,Medium,52.9
S18277,17,Male,Cairo,Math,14,65.68,8.01,85.09,Low,42.39
S18278,17,Female,Mansoura,Computer Science,12,75.78,9.94,91.64,Medium,45.1
S18279,15,Male,Aswan,Computer Science,16,53.81,8.82,71.81,Low,38.88
S18280,18,Female,Mansoura,English,17,48.52,11.12,73.58,Low,37.42
S18281,20,Male,Cairo,Arabic,17,74.85,11.67,78.87,Medium,49.27
S18282,22,Female,Aswan,Computer Science,20,72.07,10.52,85.56,Medium,50.76
S18283,21,Female,Alexandria,English,20,60.7,15.5,92.37,Medium,45.65
S18284,21,Male,Alexandria,Math,19,17.37,9.62,57.9,Low,25.23
S18285,22,Male,Giza,Math,17,100.0,6.5,81.69,Medium,60.58
S18286,20,Female,Mansoura,Computer Science,25,100.0,6.71,100.0,Medium,67.92
S18287,21,Female,Mansoura,Arabic,14,94.14,5.5,74.53,Medium,55.2
S18288,17,Male,Mansoura,English,13,50.94,6.5,71.67,Low,34.84
S18289,20,Male,Cairo,Arabic,17,50.64,15.67,93.5,Low,38.37
S18290,20,Female,Cairo,English,26,60.75,5.61,78.08,Medium,51.17
S18291,18,Male,Aswan,Math,19,53.9,8.59,85.96,Low,41.67
S18292,20,Male,Mansoura,Computer Science,14,29.36,10.11,61.63,Low,26.05
S18293,20,Female,Mansoura,Computer Science,20,60.46,1.1,59.88,Medium,45.54
S18294,18,Female,Mansoura,Math,25,67.37,14.82,95.9,Medium,53.23
S18295,21,Female,Cairo,Arabic,15,44.33,11.09,73.33,Low,33.7
S18296,15,Female,Alexandria,Computer Science,21,71.12,9.78,56.21,Medium,51.25
S18297,17,Female,Cairo,English,11,69.84,8.73,69.29,Low,41.51
S18298,17,Female,Giza,Arabic,10,87.98,18.03,100.0,Medium,48.76
S18299,21,Female,Cairo,Computer Science,17,62.6,9.3,74.41,Low,43.75
S18300,19,Female,Alexandria,Math,20,100.0,7.21,92.47,Medium,63.33
S18301,22,Female,Assiut,Computer Science,16,73.29,8.41,85.2,Medium,47.65
S18302,22,Female,Mansoura,Science,17,63.86,8.22,83.58,Low,44.32
S18303,18,Female,Cairo,Arabic,17,95.46,9.2,77.75,Medium,58.54
